track_id,track_name,artist,genre,danceability,energy,loudness,tempo,valence,duration_ms,popularity,streams,country,subscription_plan,payment_method,revenue_usd
655,Song_655,Artist_163,Rock,0.21,0.603,-6.47,138.16,0.691,210666,1,576664,Brazil,Free,Google Pay,0.0
656,Song_656,Artist_75,Indie,0.427,0.376,-8.58,159.94,0.627,233796,48,299356,India,Free,Apple Pay,0.0
657,Song_657,Artist_146,Country,0.723,0.52,-3.17,64.22,0.48,158577,49,983724,Spain,Premium,Apple Pay,7.15
658,Song_658,Artist_76,Classical,0.793,0.884,-11.5,100.67,0.657,174765,40,243208,France,Free,Google Pay,0.0
659,Song_659,Artist_9,Indie,0.422,0.611,-14.81,145.19,0.746,144841,62,1490196,Japan,Premium,Apple Pay,6.88
660,Song_660,Artist_74,R&B,0.572,0.461,-23.02,110.03,0.92,145498,15,1099979,India,Free,Credit Card,0.0
661,Song_661,Artist_186,Indie,0.516,0.362,-3.08,168.5,0.85,228567,30,682607,UK,Free,Google Pay,0.0
662,Song_662,Artist_145,Electronic,0.508,0.824,-12.87,151.23,0.765,232642,21,1263963,UK,Free,Credit Card,0.0
663,Song_663,Artist_7,Country,0.374,0.687,-9.59,92.82,0.675,187229,8,616414,Brazil,Free,Apple Pay,0.0
664,Song_664,Artist_174,Indie,0.302,0.565,-16.05,80.43,0.567,247855,7,857709,Spain,Free,Google Pay,0.0
665,Song_665,Artist_141,Rock,0.348,0.37,-12.95,148.07,0.159,183914,34,966006,UK,Free,Google Pay,0.0
666,Song_666,Artist_168,Rock,0.241,0.461,-4.26,123.07,0.199,302275,64,372854,UK,Free,Google Pay,0.0
667,Song_667,Artist_170,Country,0.349,0.949,-21.34,83.65,0.788,231399,42,739036,Australia,Premium,Apple Pay,11.68
668,Song_668,Artist_137,Jazz,0.207,0.606,-18.57,105.69,0.773,134838,53,814039,India,Premium,Apple Pay,3.39
669,Song_669,Artist_178,Rock,0.67,0.513,-21.65,102.43,0.603,312743,96,1302640,India,Premium,Apple Pay,8.77
670,Song_670,Artist_27,Indie,0.437,0.607,-7.57,75.14,0.445,221224,97,1003044,Canada,Premium,Debit Card,3.16
671,Song_671,Artist_122,Pop,0.93,0.808,-23.64,136.57,0.073,206765,70,1113119,Canada,Premium,Debit Card,4.84
672,Song_672,Artist_194,Rock,0.345,0.465,-23.2,166.91,0.344,189703,10,1817196,Canada,Free,PayPal,0.0
673,Song_673,Artist_5,R&B,0.459,0.339,-18.43,140.57,0.429,273687,90,1690981,Brazil,Free,Google Pay,0.0
674,Song_674,Artist_29,Jazz,0.468,0.656,-13.69,175.68,0.487,304847,58,1489793,Germany,Free,Apple Pay,0.0
675,Song_675,Artist_165,Indie,0.206,0.719,-16.06,77.86,0.886,161845,90,865726,Spain,Free,Google Pay,0.0
676,Song_676,Artist_166,Hip-Hop,0.829,0.756,-24.01,120.99,0.148,158907,83,1353911,Germany,Premium,Credit Card,10.66
677,Song_677,Artist_83,Latin,0.224,0.888,-3.94,145.32,0.517,282230,99,582245,USA,Free,Credit Card,0.0
678,Song_678,Artist_136,Hip-Hop,0.905,0.49,-4.04,154.64,0.381,316115,4,1179234,Australia,Premium,Apple Pay,9.07
679,Song_679,Artist_109,Electronic,0.869,0.259,-18.85,157.41,0.941,304248,89,868046,Australia,Premium,Debit Card,5.4
680,Song_680,Artist_65,Latin,0.602,0.948,-8.91,162.06,0.826,175421,8,1606666,India,Premium,PayPal,9.81
681,Song_681,Artist_86,Electronic,0.608,0.539,-12.27,151.2,0.445,153330,12,1548529,Spain,Premium,Debit Card,8.26
682,Song_682,Artist_145,Latin,0.69,0.686,-19.78,73.19,0.95,299217,88,258626,France,Free,Google Pay,0.0
683,Song_683,Artist_71,Latin,0.49,0.72,-19.23,157.34,0.513,175244,88,1655804,France,Free,Debit Card,0.0
684,Song_684,Artist_45,Pop,0.685,0.626,-14.19,161.47,0.2,241696,81,1030259,Brazil,Premium,Apple Pay,8.47
685,Song_685,Artist_132,Classical,0.234,0.36,-15.78,199.09,0.55,160564,25,1428720,India,Premium,Debit Card,6.56
686,Song_686,Artist_36,R&B,0.241,0.789,-18.59,157.07,0.254,223963,97,1689008,Japan,Premium,Credit Card,5.12
687,Song_687,Artist_70,Hip-Hop,0.543,0.827,-7.23,156.16,0.623,300568,27,680031,Brazil,Premium,Apple Pay,6.87
688,Song_688,Artist_159,Rock,0.612,0.631,-14.41,132.07,0.894,241299,2,565956,India,Free,Apple Pay,0.0
689,Song_689,Artist_19,Indie,0.866,0.581,-10.59,181.51,0.758,240972,73,1863581,India,Free,Apple Pay,0.0
690,Song_690,Artist_189,Jazz,0.278,0.289,-20.84,199.56,0.296,182469,55,1021286,USA,Premium,Debit Card,9.25
691,Song_691,Artist_108,R&B,0.817,0.265,-13.26,169.07,0.317,122716,58,699902,Germany,Free,Credit Card,0.0
692,Song_692,Artist_182,Electronic,0.358,0.465,-18.0,145.75,0.112,283433,33,1771534,Spain,Free,Debit Card,0.0
693,Song_693,Artist_167,Pop,0.496,0.442,-13.42,71.05,0.307,147254,83,66258,Canada,Free,Google Pay,0.0
694,Song_694,Artist_91,Electronic,0.437,0.944,-7.82,161.74,0.133,162632,49,123608,Canada,Premium,PayPal,8.17
695,Song_695,Artist_90,Classical,0.5,0.811,-8.08,159.2,0.5,223964,5,1966695,Canada,Premium,PayPal,7.61
696,Song_696,Artist_19,Jazz,0.313,0.715,-17.21,168.58,0.688,314213,47,1417151,Brazil,Premium,PayPal,4.1
697,Song_697,Artist_39,Pop,0.578,0.604,-9.73,77.44,0.726,229623,84,1023997,UK,Free,Google Pay,0.0
698,Song_698,Artist_126,Electronic,0.801,0.331,-4.29,151.52,0.104,141277,24,797214,Brazil,Free,Google Pay,0.0
699,Song_699,Artist_195,Classical,0.531,0.963,-11.24,101.4,0.356,246833,95,1221510,Japan,Premium,Google Pay,4.53
700,Song_700,Artist_173,Indie,0.568,0.493,-21.73,166.44,0.309,137503,44,1534769,India,Premium,Credit Card,10.09
701,Song_701,Artist_141,Indie,0.837,0.283,-10.05,93.65,0.144,220566,68,1221654,Japan,Free,Apple Pay,0.0
702,Song_702,Artist_126,Electronic,0.73,0.585,-22.69,155.76,0.376,206921,96,1169105,UK,Free,Google Pay,0.0
703,Song_703,Artist_58,R&B,0.568,0.882,-5.81,101.3,0.319,283307,99,1299970,Germany,Premium,PayPal,9.47
704,Song_704,Artist_148,Jazz,0.393,0.892,-13.63,61.26,0.621,196180,14,96615,Japan,Free,PayPal,0.0
705,Song_705,Artist_200,Country,0.864,0.209,-16.53,148.67,0.845,272759,36,631241,Spain,Free,Debit Card,0.0
706,Song_706,Artist_61,R&B,0.633,0.891,-23.75,75.86,0.459,299481,51,88087,France,Free,Apple Pay,0.0
707,Song_707,Artist_127,Indie,0.366,0.412,-16.62,152.3,0.722,229264,6,267918,Japan,Premium,Google Pay,10.64
708,Song_708,Artist_105,Jazz,0.402,0.23,-5.13,189.59,0.181,291170,17,1775551,Spain,Free,Apple Pay,0.0
709,Song_709,Artist_167,Classical,0.802,0.861,-24.54,195.69,0.855,284622,82,949219,India,Premium,Google Pay,9.63
710,Song_710,Artist_1,Pop,0.233,0.874,-14.56,93.03,0.187,152864,72,930684,UK,Free,PayPal,0.0
711,Song_711,Artist_131,Latin,0.944,0.665,-4.51,173.3,0.223,259850,51,1178358,Spain,Free,Apple Pay,0.0
712,Song_712,Artist_92,Electronic,0.298,0.648,-16.31,109.5,0.146,280855,52,1761336,Canada,Free,Apple Pay,0.0
713,Song_713,Artist_190,Hip-Hop,0.797,0.834,-15.58,186.06,0.329,306885,12,1542749,Japan,Premium,Google Pay,10.2
714,Song_714,Artist_191,Jazz,0.496,0.813,-12.27,170.25,0.547,216923,81,869396,Germany,Premium,Google Pay,6.37
715,Song_715,Artist_113,Rock,0.569,0.894,-14.82,70.35,0.939,165596,95,890106,Germany,Free,Apple Pay,0.0
716,Song_716,Artist_153,Classical,0.86,0.631,-21.29,117.0,0.764,272367,1,21148,Japan,Free,Google Pay,0.0
717,Song_717,Artist_56,Country,0.51,0.955,-24.59,107.22,0.392,269694,11,1494976,Japan,Free,Apple Pay,0.0
718,Song_718,Artist_161,Latin,0.603,0.977,-11.58,169.93,0.568,300153,16,569630,Canada,Free,Debit Card,0.0
719,Song_719,Artist_166,Rock,0.237,0.291,-4.74,117.44,0.611,276564,92,578767,France,Premium,Apple Pay,11.79
720,Song_720,Artist_117,Country,0.202,0.863,-22.66,155.84,0.79,249739,9,1213501,Japan,Premium,Credit Card,5.86
721,Song_721,Artist_134,Hip-Hop,0.384,0.59,-20.36,144.34,0.713,139733,8,995408,Brazil,Free,Apple Pay,0.0
722,Song_722,Artist_58,Indie,0.71,0.502,-16.85,196.59,0.562,229082,25,1325786,Australia,Premium,Debit Card,8.76
723,Song_723,Artist_44,R&B,0.291,0.678,-7.21,191.29,0.652,132372,74,1553560,Japan,Premium,Debit Card,3.99
724,Song_724,Artist_173,Electronic,0.285,0.244,-19.08,119.88,0.721,231950,40,1800913,USA,Free,PayPal,0.0
725,Song_725,Artist_160,Pop,0.508,0.595,-5.59,161.3,0.17,155256,67,510517,USA,Free,PayPal,0.0
726,Song_726,Artist_173,Country,0.686,0.879,-23.79,176.12,0.23,304017,23,646757,Germany,Free,Credit Card,0.0
727,Song_727,Artist_61,Latin,0.734,0.366,-4.3,185.84,0.67,193353,62,1392804,Australia,Free,Google Pay,0.0
728,Song_728,Artist_47,Jazz,0.334,0.533,-12.66,69.54,0.815,204757,23,958499,Australia,Premium,Google Pay,10.17
729,Song_729,Artist_149,Indie,0.26,0.933,-10.51,102.29,0.418,315755,44,430275,Canada,Premium,Debit Card,3.97
730,Song_730,Artist_80,Jazz,0.905,0.534,-16.91,104.83,0.932,234687,56,1582643,Brazil,Free,Debit Card,0.0
731,Song_731,Artist_118,Latin,0.395,0.48,-7.8,120.82,0.244,225700,68,828994,Japan,Free,PayPal,0.0
732,Song_732,Artist_164,Jazz,0.84,0.544,-21.34,83.7,0.425,269297,23,852059,Japan,Premium,Debit Card,11.95
733,Song_733,Artist_147,Country,0.848,0.605,-23.92,129.47,0.391,178546,9,1000191,UK,Premium,Apple Pay,5.7
734,Song_734,Artist_20,Classical,0.779,0.693,-16.3,152.85,0.887,128064,4,852413,Brazil,Premium,Apple Pay,7.24
735,Song_735,Artist_185,Jazz,0.327,0.825,-6.22,129.63,0.307,223073,34,1097870,Brazil,Premium,Credit Card,6.07
736,Song_736,Artist_146,R&B,0.816,0.553,-8.39,153.21,0.474,265058,82,1826405,UK,Free,Apple Pay,0.0
737,Song_737,Artist_47,Hip-Hop,0.777,0.838,-13.62,69.3,0.219,161689,34,1003940,Australia,Free,Credit Card,0.0
738,Song_738,Artist_49,Pop,0.648,0.616,-12.41,182.64,0.519,316924,98,608464,Japan,Premium,PayPal,11.21
739,Song_739,Artist_14,Country,0.453,0.464,-22.14,191.47,0.822,307677,42,273497,Brazil,Premium,Apple Pay,8.55
740,Song_740,Artist_143,Rock,0.397,0.713,-6.51,146.51,0.324,283915,3,1834958,Brazil,Free,Credit Card,0.0
741,Song_741,Artist_159,Latin,0.291,0.76,-7.69,183.39,0.78,164006,83,1423843,USA,Free,Google Pay,0.0
742,Song_742,Artist_1,Indie,0.582,0.635,-10.56,78.4,0.87,152195,34,769611,USA,Free,Credit Card,0.0
743,Song_743,Artist_117,Country,0.639,0.244,-14.74,171.64,0.116,120203,90,359550,USA,Premium,Apple Pay,3.14
744,Song_744,Artist_54,Classical,0.47,0.333,-3.78,76.68,0.731,291735,99,1193519,Australia,Premium,Credit Card,6.67
745,Song_745,Artist_118,Indie,0.557,0.423,-5.66,117.12,0.28,297886,95,217027,Japan,Premium,PayPal,11.94
746,Song_746,Artist_3,R&B,0.473,0.42,-10.82,105.33,0.208,165248,43,568665,UK,Free,Debit Card,0.0
747,Song_747,Artist_144,Latin,0.681,0.725,-16.82,141.98,0.591,127460,91,991556,Australia,Free,Google Pay,0.0
748,Song_748,Artist_185,Indie,0.876,0.214,-11.4,102.21,0.685,238463,67,1699766,Canada,Free,PayPal,0.0
749,Song_749,Artist_12,Jazz,0.323,0.789,-12.34,149.22,0.405,177230,37,1595534,Brazil,Free,Google Pay,0.0
750,Song_750,Artist_74,Country,0.486,0.407,-16.33,111.43,0.085,307148,12,1190959,Canada,Premium,Google Pay,3.14
751,Song_751,Artist_16,Hip-Hop,0.306,0.442,-18.25,180.51,0.868,242268,87,792387,Germany,Free,Credit Card,0.0
752,Song_752,Artist_200,Latin,0.669,0.612,-16.05,148.74,0.708,305782,81,568648,India,Free,Debit Card,0.0
753,Song_753,Artist_102,Electronic,0.747,0.368,-12.37,90.14,0.295,314860,16,1718258,Germany,Premium,Credit Card,3.69
754,Song_754,Artist_152,R&B,0.899,0.89,-15.58,107.06,0.497,255427,62,1435409,Spain,Free,Credit Card,0.0
755,Song_755,Artist_156,Pop,0.409,0.267,-19.2,178.64,0.075,151935,17,1027788,Australia,Premium,Apple Pay,3.01
756,Song_756,Artist_117,Latin,0.913,0.547,-8.26,114.11,0.355,237739,15,1541733,Australia,Free,Credit Card,0.0
757,Song_757,Artist_8,Classical,0.247,0.863,-13.31,135.01,0.52,122663,26,1049728,USA,Premium,Debit Card,4.73
758,Song_758,Artist_122,Country,0.652,0.68,-23.51,150.85,0.516,292463,45,145545,Brazil,Premium,PayPal,5.89
759,Song_759,Artist_92,Jazz,0.243,0.428,-16.9,108.69,0.237,214903,2,858877,Canada,Free,Credit Card,0.0
760,Song_760,Artist_164,Pop,0.87,0.528,-5.53,101.16,0.749,270618,17,1863017,Spain,Free,Debit Card,0.0
761,Song_761,Artist_90,Pop,0.597,0.751,-8.38,126.54,0.319,251110,65,1953434,Japan,Free,Credit Card,0.0
762,Song_762,Artist_136,R&B,0.702,0.959,-17.89,90.08,0.572,298884,94,1917047,Japan,Free,Google Pay,0.0
763,Song_763,Artist_186,Indie,0.824,0.897,-4.36,99.79,0.294,310934,96,459890,Canada,Free,Credit Card,0.0
764,Song_764,Artist_60,Classical,0.313,0.467,-23.31,68.69,0.433,130318,30,1981621,USA,Premium,Apple Pay,11.88
765,Song_765,Artist_178,Indie,0.229,0.979,-3.85,102.56,0.237,259992,68,1514567,USA,Free,Google Pay,0.0
766,Song_766,Artist_28,Jazz,0.859,0.203,-19.59,104.9,0.62,181243,44,1951421,France,Free,Debit Card,0.0
767,Song_767,Artist_101,Pop,0.436,0.222,-24.8,194.66,0.433,305003,96,1169964,India,Free,Credit Card,0.0
768,Song_768,Artist_41,Classical,0.297,0.843,-15.46,142.56,0.065,230723,60,864702,France,Premium,Google Pay,6.91
769,Song_769,Artist_192,Classical,0.551,0.356,-17.1,170.23,0.075,204044,99,1101093,Brazil,Premium,Google Pay,10.16
770,Song_770,Artist_155,Rock,0.649,0.247,-13.14,66.35,0.474,274855,1,212455,USA,Free,PayPal,0.0
771,Song_771,Artist_191,Country,0.223,0.385,-7.47,74.92,0.215,156902,19,1442810,Australia,Free,Google Pay,0.0
772,Song_772,Artist_145,Pop,0.406,0.532,-6.47,174.04,0.577,217845,33,1485188,Spain,Free,Debit Card,0.0
773,Song_773,Artist_161,Pop,0.225,0.77,-16.17,147.3,0.417,287611,83,314257,Canada,Free,Credit Card,0.0
774,Song_774,Artist_157,Classical,0.515,0.687,-15.54,86.74,0.639,191074,36,470398,UK,Premium,Google Pay,7.38
775,Song_775,Artist_141,Indie,0.871,0.385,-21.74,116.67,0.907,168949,91,117539,Spain,Free,Debit Card,0.0
776,Song_776,Artist_46,Pop,0.937,0.593,-23.95,135.41,0.526,319865,77,1351600,UK,Premium,PayPal,10.51
777,Song_777,Artist_35,Classical,0.678,0.922,-10.89,178.11,0.759,224765,91,1530233,Canada,Free,Credit Card,0.0
778,Song_778,Artist_134,Pop,0.321,0.836,-23.58,68.46,0.728,166543,78,190278,Japan,Premium,Apple Pay,4.25
779,Song_779,Artist_82,Classical,0.879,0.452,-8.86,143.54,0.88,131398,24,1066060,Germany,Free,Google Pay,0.0
780,Song_780,Artist_115,Rock,0.587,0.966,-13.14,160.39,0.243,265844,99,484920,Canada,Premium,Google Pay,11.72
781,Song_781,Artist_197,Country,0.315,0.753,-20.63,196.9,0.795,315186,83,564894,Germany,Premium,PayPal,9.62
782,Song_782,Artist_47,Classical,0.891,0.249,-13.13,173.0,0.865,193436,25,703481,India,Premium,Debit Card,11.76
783,Song_783,Artist_153,Pop,0.768,0.227,-20.97,98.67,0.403,280083,11,1898626,Australia,Premium,PayPal,9.98
784,Song_784,Artist_194,Jazz,0.749,0.331,-15.35,159.34,0.332,229809,9,127804,Brazil,Free,Debit Card,0.0
785,Song_785,Artist_10,Country,0.732,0.768,-7.41,166.86,0.907,170396,6,1588328,USA,Free,Credit Card,0.0
786,Song_786,Artist_56,Rock,0.35,0.343,-14.84,162.16,0.615,230583,58,597959,Australia,Premium,Google Pay,9.38
787,Song_787,Artist_30,Classical,0.358,0.599,-21.73,174.82,0.393,186193,29,596853,India,Premium,Apple Pay,9.56
788,Song_788,Artist_109,Jazz,0.716,0.273,-9.08,186.52,0.763,229461,73,194850,Germany,Free,PayPal,0.0
789,Song_789,Artist_5,Classical,0.365,0.918,-20.89,73.78,0.324,140840,97,658869,Spain,Premium,Apple Pay,11.37
790,Song_790,Artist_119,Indie,0.529,0.468,-8.75,74.67,0.209,306292,87,702600,India,Premium,Apple Pay,5.78
791,Song_791,Artist_33,Pop,0.787,0.908,-14.45,171.5,0.54,278691,79,920459,Brazil,Free,Google Pay,0.0
792,Song_792,Artist_118,Latin,0.788,0.937,-15.02,95.33,0.56,218119,11,207454,Australia,Free,Google Pay,0.0
793,Song_793,Artist_65,R&B,0.54,0.205,-6.27,68.2,0.793,315330,23,270222,Canada,Free,Apple Pay,0.0
794,Song_794,Artist_146,Hip-Hop,0.794,0.562,-9.41,116.17,0.461,200061,26,106847,India,Free,Credit Card,0.0
795,Song_795,Artist_177,Indie,0.829,0.219,-24.28,174.78,0.783,183900,1,652595,Australia,Premium,Apple Pay,11.42
796,Song_796,Artist_11,Jazz,0.691,0.909,-18.48,77.72,0.33,165384,94,54932,Brazil,Free,Debit Card,0.0
797,Song_797,Artist_85,Indie,0.371,0.604,-5.84,154.06,0.568,244679,81,486016,Canada,Premium,Debit Card,3.89
798,Song_798,Artist_26,Electronic,0.406,0.258,-24.6,60.51,0.238,149917,47,1656694,India,Premium,Debit Card,8.8
799,Song_799,Artist_63,Classical,0.436,0.286,-13.0,75.36,0.397,232301,41,334843,Australia,Premium,Debit Card,9.97
800,Song_800,Artist_86,Classical,0.288,0.499,-8.99,109.12,0.822,208155,23,46601,Germany,Premium,PayPal,9.22
801,Song_801,Artist_59,Hip-Hop,0.405,0.933,-11.32,71.7,0.244,190071,5,1991457,Spain,Premium,Credit Card,9.52
802,Song_802,Artist_27,Hip-Hop,0.357,0.74,-8.27,178.43,0.779,176425,99,1646115,Brazil,Premium,PayPal,3.26
803,Song_803,Artist_177,Electronic,0.541,0.877,-9.03,180.97,0.305,200116,50,89062,USA,Free,PayPal,0.0
804,Song_804,Artist_161,Pop,0.881,0.486,-9.78,165.78,0.081,295658,9,1088949,Spain,Free,Debit Card,0.0
805,Song_805,Artist_98,R&B,0.278,0.234,-6.93,93.95,0.149,181321,4,1034373,Australia,Premium,Credit Card,6.72
806,Song_806,Artist_105,Latin,0.74,0.96,-10.79,133.25,0.721,315468,71,1237331,Brazil,Free,Credit Card,0.0
807,Song_807,Artist_99,Latin,0.715,0.213,-16.15,85.79,0.286,187512,65,1961844,India,Free,Apple Pay,0.0
808,Song_808,Artist_129,Rock,0.272,0.939,-14.62,99.38,0.639,308161,80,1671861,Spain,Free,PayPal,0.0
809,Song_809,Artist_149,Rock,0.892,0.488,-9.23,132.24,0.679,313344,57,116292,France,Free,Credit Card,0.0
810,Song_810,Artist_55,Pop,0.626,0.208,-5.72,162.9,0.361,221973,25,318145,Australia,Premium,Google Pay,4.08
811,Song_811,Artist_6,Rock,0.473,0.738,-19.01,73.25,0.477,238880,58,150826,India,Free,PayPal,0.0
812,Song_812,Artist_197,Rock,0.767,0.965,-17.47,101.54,0.413,167055,6,1014848,Canada,Free,Credit Card,0.0
813,Song_813,Artist_95,Electronic,0.393,0.953,-4.52,189.73,0.903,120937,14,1092546,Germany,Premium,Google Pay,4.03
814,Song_814,Artist_133,Electronic,0.72,0.326,-12.27,120.08,0.338,137673,63,392340,India,Premium,Google Pay,8.14
815,Song_815,Artist_102,Rock,0.23,0.341,-21.06,191.44,0.215,222974,75,996367,Germany,Premium,Google Pay,4.93
816,Song_816,Artist_3,Indie,0.83,0.641,-10.4,198.8,0.379,192957,65,310199,UK,Free,Debit Card,0.0
817,Song_817,Artist_181,Country,0.536,0.697,-3.2,133.73,0.653,299654,52,669581,Brazil,Free,Apple Pay,0.0
818,Song_818,Artist_23,Country,0.678,0.777,-6.88,100.33,0.678,280572,65,1655986,Australia,Free,Apple Pay,0.0
819,Song_819,Artist_53,Pop,0.366,0.341,-8.59,170.71,0.882,308928,8,82628,Brazil,Free,Credit Card,0.0
820,Song_820,Artist_165,Latin,0.708,0.948,-20.42,82.3,0.844,132953,96,932374,UK,Premium,Credit Card,3.4
821,Song_821,Artist_83,Hip-Hop,0.779,0.698,-5.72,95.29,0.309,187052,97,1934554,France,Premium,Apple Pay,8.66
822,Song_822,Artist_145,Pop,0.555,0.861,-13.43,169.88,0.46,297412,8,125409,Australia,Premium,Google Pay,10.06
823,Song_823,Artist_85,Rock,0.663,0.621,-5.44,120.71,0.723,163042,14,252991,Germany,Free,Credit Card,0.0
824,Song_824,Artist_78,Electronic,0.542,0.523,-17.74,88.22,0.875,239180,24,4740,India,Free,Debit Card,0.0
825,Song_825,Artist_110,Classical,0.871,0.962,-23.63,151.16,0.353,191706,64,544393,Australia,Premium,Debit Card,4.26
826,Song_826,Artist_1,Indie,0.573,0.654,-14.53,162.59,0.45,277579,93,1694578,Japan,Premium,Apple Pay,3.58
827,Song_827,Artist_51,Jazz,0.831,0.876,-19.06,77.51,0.86,244765,25,1572347,UK,Free,Credit Card,0.0
828,Song_828,Artist_173,Electronic,0.801,0.944,-9.26,98.78,0.373,253425,6,1255035,France,Free,Credit Card,0.0
829,Song_829,Artist_4,Country,0.508,0.727,-3.94,90.98,0.482,131999,1,1222320,Japan,Premium,Google Pay,4.27
830,Song_830,Artist_190,Electronic,0.373,0.628,-9.8,113.18,0.864,196474,87,1553183,Australia,Free,Credit Card,0.0
831,Song_831,Artist_193,Indie,0.505,0.203,-5.49,166.88,0.772,183134,33,1779838,Brazil,Free,Apple Pay,0.0
832,Song_832,Artist_113,Hip-Hop,0.82,0.231,-15.03,159.92,0.269,251652,14,1139934,France,Premium,Credit Card,4.62
833,Song_833,Artist_32,Rock,0.371,0.357,-8.02,152.75,0.342,190086,63,1834584,Spain,Free,Credit Card,0.0
834,Song_834,Artist_34,Classical,0.593,0.345,-6.45,60.88,0.368,165248,56,476866,Australia,Premium,Debit Card,6.16
835,Song_835,Artist_92,Country,0.805,0.399,-9.36,79.9,0.871,237651,62,553807,Brazil,Free,Apple Pay,0.0
836,Song_836,Artist_95,Country,0.465,0.438,-13.83,91.26,0.949,182249,28,313856,Germany,Premium,PayPal,4.43
837,Song_837,Artist_72,R&B,0.682,0.481,-11.23,98.07,0.747,316906,29,321472,India,Premium,Apple Pay,3.21
838,Song_838,Artist_39,Latin,0.384,0.528,-9.59,80.5,0.486,287956,23,1713623,Canada,Premium,Apple Pay,3.8
839,Song_839,Artist_154,Hip-Hop,0.282,0.277,-19.43,117.44,0.059,267500,44,1759496,Germany,Free,PayPal,0.0
840,Song_840,Artist_162,Country,0.796,0.233,-7.19,70.53,0.678,127647,38,1531270,Germany,Free,PayPal,0.0
841,Song_841,Artist_182,Latin,0.274,0.726,-4.09,165.0,0.4,188079,49,655281,France,Free,Debit Card,0.0
842,Song_842,Artist_118,Country,0.404,0.619,-14.76,170.28,0.62,314225,43,1748558,Japan,Free,Google Pay,0.0
843,Song_843,Artist_3,Rock,0.841,0.546,-9.58,140.4,0.596,200094,10,977974,Brazil,Free,Apple Pay,0.0
844,Song_844,Artist_123,Latin,0.46,0.695,-8.79,72.56,0.483,173546,27,883048,USA,Premium,Apple Pay,4.01
845,Song_845,Artist_50,Indie,0.93,0.846,-10.43,184.61,0.9,303776,8,1900957,Brazil,Free,Apple Pay,0.0
846,Song_846,Artist_12,R&B,0.935,0.534,-12.96,195.19,0.071,200919,68,1248759,Canada,Free,Apple Pay,0.0
847,Song_847,Artist_193,Rock,0.401,0.7,-5.6,88.33,0.691,150033,85,1597756,USA,Free,Debit Card,0.0
848,Song_848,Artist_54,Indie,0.231,0.944,-15.12,158.65,0.419,205075,85,1050658,India,Free,Apple Pay,0.0
849,Song_849,Artist_133,Classical,0.729,0.855,-23.66,177.87,0.692,205625,30,839337,Canada,Premium,PayPal,10.25
850,Song_850,Artist_57,Hip-Hop,0.538,0.532,-6.42,135.58,0.658,218820,13,1310308,France,Premium,PayPal,8.03
851,Song_851,Artist_145,Hip-Hop,0.276,0.703,-10.17,105.27,0.059,318809,58,882538,France,Free,Credit Card,0.0
852,Song_852,Artist_112,Jazz,0.731,0.338,-6.32,127.0,0.307,151000,3,774006,France,Premium,Debit Card,8.64
853,Song_853,Artist_47,Jazz,0.223,0.637,-21.95,131.72,0.22,192113,84,665095,Spain,Free,Credit Card,0.0
854,Song_854,Artist_151,Latin,0.853,0.965,-24.32,116.09,0.2,263701,5,1060831,UK,Premium,Apple Pay,9.56
855,Song_855,Artist_85,Hip-Hop,0.304,0.604,-4.44,190.18,0.706,312597,22,892569,India,Premium,Debit Card,10.79
856,Song_856,Artist_142,Latin,0.295,0.924,-21.75,164.14,0.266,287498,58,1977174,France,Free,Debit Card,0.0
857,Song_857,Artist_66,Jazz,0.332,0.518,-7.19,93.78,0.477,257994,66,1529026,Canada,Free,Google Pay,0.0
858,Song_858,Artist_75,Classical,0.92,0.979,-6.89,141.98,0.272,213435,89,1372235,USA,Free,Google Pay,0.0
859,Song_859,Artist_179,Country,0.72,0.652,-9.41,156.42,0.572,246956,40,1923018,Japan,Premium,Credit Card,3.81
860,Song_860,Artist_103,Indie,0.801,0.233,-22.11,79.62,0.699,219294,88,1735587,France,Premium,Credit Card,5.92
861,Song_861,Artist_166,Electronic,0.498,0.658,-10.32,110.18,0.348,181049,5,822350,UK,Free,PayPal,0.0
